Macro_Cycle,Depletion_Limit,Relative_L2_Error
3710.5263157894738,0.6473684210526316,0.24928346
3710.5263157894738,0.6894736842105262,0.2588291
3710.5263157894738,0.731578947368421,0.24887452
3710.5263157894738,0.7736842105263158,0.24894367
3710.5263157894738,0.8157894736842105,0.2491024
3710.5263157894738,0.8578947368421053,0.24919023
3710.5263157894738,0.9,0.24999882
3968.4210526315787,0.1,0.27959776
3968.4210526315787,0.14210526315789473,0.2801014
3968.4210526315787,0.1842105263157895,0.28011546
3968.4210526315787,0.22631578947368422,0.2807546
3968.4210526315787,0.26842105263157895,0.28096387
3968.4210526315787,0.31052631578947365,0.28090236
3968.4210526315787,0.3526315789473684,0.2828541
3968.4210526315787,0.39473684210526316,0.28322697
3968.4210526315787,0.4368421052631579,0.28418675
3968.4210526315787,0.4789473684210527,0.2813839
3968.4210526315787,0.5210526315789473,0.2846064
3968.4210526315787,0.5631578947368421,0.28151414
3968.4210526315787,0.6052631578947368,0.28609478
3968.4210526315787,0.6473684210526316,0.2796747
3968.4210526315787,0.6894736842105262,0.28884768
3968.4210526315787,0.731578947368421,0.27928096
3968.4210526315787,0.7736842105263158,0.27934808
3968.4210526315787,0.8157894736842105,0.27950042
3968.4210526315787,0.8578947368421053,0.27958247
3968.4210526315787,0.9,0.28036097
4226.315789473684,0.1,0.31255385
4226.315789473684,0.14210526315789473,0.31303525
4226.315789473684,0.1842105263157895,0.3130487
4226.315789473684,0.22631578947368422,0.3136595
4226.315789473684,0.26842105263157895,0.31385967
4226.315789473684,0.31052631578947365,0.31380048
4226.315789473684,0.3526315789473684,0.31566647
4226.315789473684,0.39473684210526316,0.31602252
4226.315789473684,0.4368421052631579,0.3169403
4226.315789473684,0.4789473684210527,0.31426066
4226.315789473684,0.5210526315789473,0.31733936
4226.315789473684,0.5631578947368421,0.31438565
4226.315789473684,0.6052631578947368,0.31876186
4226.315789473684,0.6473684210526316,0.31262797
4226.315789473684,0.6894736842105262,0.3213921
4226.315789473684,0.731578947368421,0.31225124
4226.315789473684,0.7736842105263158,0.31231573
4226.315789473684,0.8157894736842105,0.3124613
4226.315789473684,0.8578947368421053,0.31253773
4226.315789473684,0.9,0.31328264
4484.210526315789,0.1,0.34426114
4484.210526315789,0.14210526315789473,0.34472084
4484.210526315789,0.1842105263157895,0.3447337
